graph,n_vars,p_conf,sim,n_confounders,query,query_is_cf,min_intervention_outcome_dist,n_R_theta,n_R_theta_star,n_experiments,n_cf_experiments,fraction_cf,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
insurance.bif,27,0.015,2,2,"Y={'OtherCar', 'MakeModel'}, X={'Age', 'RiskAversion', 'SocioEcon'}; Y={'OtherCar', 'MedCost'}, X={'SeniorTrain', 'VehicleYear', 'RiskAversion'}",True,1,1,1,50,43,0.86,12,38,0.24,7,5
insurance.bif,27,0.015,3,8,"Y={'ILiCost', 'RuggedAuto', 'HomeBase'}, X={'SeniorTrain', 'VehicleYear'}; Y={'AntiTheft', 'ILiCost', 'Cushioning'}, X={'VehicleYear', 'RiskAversion', 'RuggedAuto', 'DrivQuality', 'Mileage'}",True,1,6,8,50,39,0.78,14,36,0.28,11,3
insurance.bif,27,0.015,4,6,"Y={'Antilock', 'HomeBase'}, X={'SocioEcon', 'VehicleYear', 'Age'}; Y={'HomeBase'}, X={'RiskAversion', 'Age'}",True,1,3,5,50,42,0.84,10,40,0.2,6,4
insurance.bif,27,0.015,5,5,"Y={'GoodStudent', 'ThisCarDam'}, X={'Accident', 'Antilock', 'RiskAversion', 'DrivQuality', 'Age'}; Y={'DrivQuality', 'GoodStudent', 'CarValue'}, X={'MakeModel', 'Mileage', 'RiskAversion'}",True,1,3,3,50,37,0.74,16,34,0.32,13,3
insurance.bif,27,0.015,6,5,"Y={'MakeModel', 'PropCost'}, X={'OtherCarCost', 'Mileage', 'CarValue', 'DrivingSkill'}; Y={'DrivQuality', 'MakeModel', 'PropCost', 'DrivHist'}, X={'VehicleYear', 'Mileage', 'RiskAversion', 'SocioEcon'}",True,1,4,5,50,36,0.72,15,35,0.3,13,2
insurance.bif,27,0.015,7,7,"Y={'VehicleYear', 'RiskAversion', 'Theft', 'SeniorTrain', 'Age'}, X={'Mileage', 'HomeBase'}; Y={'ILiCost', 'RiskAversion'}, X={'Mileage', 'SocioEcon'}",True,1,4,7,50,32,0.64,18,32,0.36,18,0
insurance.bif,27,0.015,8,5,"Y={'OtherCar', 'HomeBase', 'Age'}, X={'RiskAversion', 'SocioEcon'}; Y={'Accident', 'ThisCarDam', 'GoodStudent', 'CarValue', 'Age'}, X={'MakeModel', 'Mileage', 'RiskAversion', 'SocioEcon'}",True,1,5,5,50,36,0.72,8,42,0.16,8,0
insurance.bif,27,0.015,9,9,"Y={'OtherCar'}, X={'SocioEcon', 'Age'}; Y={'OtherCar'}, X={'Age', 'SocioEcon'}",True,1,2,2,50,40,0.8,17,33,0.34,10,7
insurance.bif,27,0.025,0,10,"Y={'MakeModel', 'DrivQuality', 'Mileage', 'SocioEcon'}, X={'SeniorTrain'}; Y={'DrivQuality', 'Mileage'}, X={'SeniorTrain', 'RiskAversion', 'DrivingSkill', 'SocioEcon'}",True,1,6,9,50,36,0.72,14,36,0.28,13,1
insurance.bif,27,0.025,1,12,"Y={'MedCost', 'Age'}, X={'VehicleYear', 'Mileage', 'RiskAversion', 'SocioEcon'}; Y={'OtherCar', 'Theft', 'Mileage', 'MedCost', 'Airbag'}, X={'DrivingSkill', 'RiskAversion', 'SocioEcon'}",True,1,11,12,50,38,0.76,8,42,0.16,8,0
insurance.bif,27,0.025,2,8,"Y={'AntiTheft', 'ILiCost', 'Theft', 'MakeModel', 'DrivHist'}, X={'SeniorTrain', 'VehicleYear', 'Mileage'}; Y={'MakeModel', 'CarValue', 'ThisCarDam'}, X={'Antilock', 'RuggedAuto', 'SeniorTrain', 'Mileage', 'SocioEcon'}",True,1,5,6,50,35,0.7,15,35,0.3,15,0
insurance.bif,27,0.025,3,10,"Y={'MakeModel', 'PropCost', 'GoodStudent', 'DrivingSkill'}, X={'DrivQuality', 'RiskAversion', 'AntiTheft', 'HomeBase'}; Y={'MakeModel', 'PropCost', 'RiskAversion', 'SocioEcon'}, X={'OtherCarCost', 'DrivQuality', 'AntiTheft'}",True,1,10,10,50,36,0.72,13,37,0.26,13,0
insurance.bif,27,0.025,4,6,"Y={'OtherCarCost'}, X={'Accident', 'VehicleYear', 'RiskAversion', 'Antilock', 'DrivingSkill'}; Y={'RuggedAuto', 'ThisCarCost', 'OtherCarCost', 'Cushioning'}, X={'MakeModel', 'RiskAversion'}",True,1,6,6,50,42,0.84,9,41,0.18,7,2
insurance.bif,27,0.025,5,15,"Y={'PropCost', 'Accident'}, X={'CarValue', 'DrivQuality', 'AntiTheft'}; Y={'VehicleYear', 'AntiTheft', 'PropCost', 'DrivQuality', 'DrivHist'}, X={'OtherCarCost', 'Accident', 'CarValue', 'SocioEcon'}",True,1,15,15,50,39,0.78,9,41,0.18,9,0
insurance.bif,27,0.025,6,20,"Y={'ThisCarDam', 'HomeBase', 'SocioEcon'}, X={'RuggedAuto', 'Age'}; Y={'Theft', 'Mileage', 'ThisCarDam'}, X={'Accident', 'RiskAversion', 'RuggedAuto', 'DrivQuality', 'Age'}",True,1,17,20,50,33,0.66,15,35,0.3,15,0
insurance.bif,27,0.025,7,7,"Y={'ThisCarDam'}, X={'MakeModel', 'Antilock', 'RuggedAuto', 'SeniorTrain', 'SocioEcon'}; Y={'MakeModel', 'Accident', 'GoodStudent', 'ThisCarDam'}, X={'SocioEcon'}",True,1,6,7,50,36,0.72,13,37,0.26,13,0
insurance.bif,27,0.025,8,9,"Y={'OtherCar', 'GoodStudent', 'Mileage', 'ThisCarDam'}, X={'SeniorTrain', 'RuggedAuto', 'MakeModel', 'DrivQuality', 'Age'}; Y={'DrivQuality', 'GoodStudent', 'ThisCarDam', 'Cushioning'}, X={'SeniorTrain'}",True,1,8,9,50,39,0.78,10,40,0.2,10,0
insurance.bif,27,0.025,9,13,"Y={'DrivQuality', 'AntiTheft', 'Age'}, X={'SeniorTrain', 'RiskAversion', 'DrivingSkill', 'SocioEcon'}; Y={'DrivQuality'}, X={'SeniorTrain'}",True,1,6,11,50,32,0.64,13,37,0.26,13,0
insurance.bif,27,0.035,0,12,"Y={'RuggedAuto', 'Antilock', 'DrivingSkill'}, X={'RiskAversion'}; Y={'AntiTheft', 'ILiCost', 'Cushioning', 'DrivingSkill', 'DrivHist'}, X={'MakeModel', 'DrivQuality', 'RiskAversion', 'SocioEcon'}",True,1,11,12,50,36,0.72,14,36,0.28,14,0
insurance.bif,27,0.035,1,7,"Y={'RuggedAuto', 'ThisCarCost'}, X={'CarValue', 'ThisCarDam'}; Y={'Theft', 'RuggedAuto', 'ThisCarDam'}, X={'DrivingSkill', 'CarValue', 'Antilock', 'Age'}",True,1,5,7,50,40,0.8,10,40,0.2,9,1
insurance.bif,27,0.035,2,16,"Y={'ThisCarCost', 'OtherCarCost'}, X={'AntiTheft', 'SeniorTrain', 'DrivQuality', 'Mileage', 'Age'}; Y={'Theft', 'OtherCarCost', 'Antilock', 'CarValue'}, X={'DrivQuality', 'Accident', 'SocioEcon'}",True,1,15,15,50,31,0.62,14,36,0.28,13,1
insurance.bif,27,0.035,3,16,"Y={'Accident', 'SocioEcon', 'HomeBase', 'ThisCarDam'}, X={'RuggedAuto', 'MakeModel', 'VehicleYear'}; Y={'Accident'}, X={'SeniorTrain', 'VehicleYear', 'Antilock', 'Age'}",True,1,14,16,50,37,0.74,9,41,0.18,9,0
insurance.bif,27,0.035,4,8,"Y={'Cushioning'}, X={'MakeModel'}; Y={'OtherCar', 'Age', 'ILiCost', 'Cushioning'}, X={'RiskAversion', 'DrivingSkill', 'MakeModel', 'SeniorTrain', 'Mileage'}",True,1,6,7,50,38,0.76,12,38,0.24,12,0
insurance.bif,27,0.035,5,11,"Y={'SeniorTrain', 'DrivingSkill', 'RiskAversion', 'ThisCarDam'}, X={'VehicleYear', 'Age', 'RuggedAuto', 'DrivQuality', 'SocioEcon'}; Y={'PropCost', 'ThisCarDam'}, X={'SeniorTrain', 'VehicleYear', 'Mileage', 'SocioEcon'}",True,1,8,11,50,47,0.94,4,46,0.08,3,1
insurance.bif,27,0.035,6,15,"Y={'AntiTheft', 'MedCost', 'Cushioning'}, X={'DrivingSkill'}; Y={'MedCost'}, X={'MakeModel', 'DrivingSkill'}",True,2,14,14,50,37,0.74,13,37,0.26,13,0
insurance.bif,27,0.035,7,11,"Y={'AntiTheft', 'OtherCarCost', 'ThisCarDam'}, X={'MakeModel', 'Accident', 'Antilock', 'Age'}; Y={'AntiTheft'}, X={'SocioEcon', 'RiskAversion', 'Age'}",True,1,5,8,50,39,0.78,13,37,0.26,11,2
insurance.bif,27,0.035,8,15,"Y={'RuggedAuto'}, X={'MakeModel', 'VehicleYear', 'RiskAversion'}; Y={'RuggedAuto', 'PropCost', 'MedCost'}, X={'DrivingSkill', 'ThisCarCost', 'RiskAversion'}",True,1,13,15,50,35,0.7,8,42,0.16,8,0
insurance.bif,27,0.035,9,11,"Y={'AntiTheft', 'Mileage', 'Cushioning', 'Age'}, X={'VehicleYear', 'RiskAversion', 'MakeModel', 'SocioEcon', 'Airbag'}; Y={'AntiTheft', 'Antilock'}, X={'MakeModel', 'RiskAversion', 'SocioEcon'}",True,1,5,10,50,34,0.68,13,37,0.26,13,0
mildew.bif,35,0.005,0,1,"Y={'straaling_1', 'middel_2', 'meldug_4', 'dm_3'}, X={'nedboer_1', 'foto_2', 'foto_1'}; Y={'straaling_3', 'straaling_1', 'meldug_3', 'mikro_2'}, X={'nedboer_1', 'nedboer_2', 'meldug_1'}",True,1,1,1,50,39,0.78,28,22,0.56,11,17
mildew.bif,35,0.005,1,4,"Y={'dm_4'}, X={'foto_2'}; Y={'dm_4', 'meldug_3', 'nedboer_3', 'dm_3', 'straaling_1'}, X={'foto_2'}",True,2,4,4,50,37,0.74,14,36,0.28,13,1
mildew.bif,35,0.005,2,4,"Y={'foto_2'}, X={'temp_1', 'mikro_1', 'lai_1', 'lai_2'}; Y={'lai_3', 'nedboer_1', 'foto_2'}, X={'temp_1'}",True,1,2,2,50,36,0.72,14,36,0.28,14,0
mildew.bif,35,0.005,3,4,"Y={'dm_2', 'mikro_1', 'lai_0'}, X={'straaling_1', 'meldug_2', 'lai_1', 'meldug_1'}; Y={'middel_3', 'nedboer_2', 'dm_2'}, X={'straaling_2', 'middel_1', 'foto_2', 'temp_2', 'meldug_1'}",True,1,3,3,50,31,0.62,19,31,0.38,19,0
mildew.bif,35,0.005,4,6,"Y={'straaling_2', 'temp_4', 'meldug_4', 'temp_3', 'straaling_1'}, X={'nedboer_1', 'middel_1', 'mikro_3'}; Y={'straaling_2', 'meldug_4', 'dm_2'}, X={'nedboer_1', 'temp_1', 'foto_2', 'foto_1'}",True,1,6,6,50,39,0.78,12,38,0.24,11,1
mildew.bif,35,0.005,5,3,"Y={'lai_4', 'middel_2', 'straaling_1', 'dm_3'}, X={'foto_3', 'lai_2'}; Y={'lai_4', 'meldug_4', 'middel_3', 'straaling_1', 'mikro_2'}, X={'nedboer_1', 'middel_2', 'lai_2'}",True,1,2,2,50,39,0.78,19,31,0.38,11,8
mildew.bif,35,0.005,6,4,"Y={'foto_3', 'foto_2'}, X={'temp_1', 'middel_1', 'mikro_2', 'straaling_3'}; Y={'dm_4', 'temp_4', 'mikro_3', 'foto_2'}, X={'mikro_2'}",True,1,4,4,50,33,0.66,19,31,0.38,17,2
mildew.bif,35,0.005,7,3,"Y={'lai_2'}, X={'temp_1', 'lai_1', 'meldug_1'}; Y={'lai_3', 'nedboer_2', 'lai_2'}, X={'meldug_1'}",True,1,1,1,50,37,0.74,13,37,0.26,12,1
mildew.bif,35,0.005,8,3,"Y={'middel_2', 'nedboer_2', 'udbytte', 'nedboer_3'}, X={'middel_3', 'mikro_1', 'lai_1', 'mikro_2'}; Y={'udbytte'}, X={'lai_1', 'middel_3', 'nedboer_2', 'mikro_2'}",True,1,3,3,50,44,0.88,6,44,0.12,6,0
mildew.bif,35,0.005,9,3,"Y={'dm_1', 'meldug_1'}, X={'temp_1', 'straaling_1', 'lai_0', 'foto_1'}; Y={'dm_1', 'nedboer_2', 'foto_1'}, X={'temp_1', 'straaling_1', 'lai_1', 'lai_0'}",True,1,2,2,50,35,0.7,26,24,0.52,14,12
mildew.bif,35,0.015,0,8,"Y={'middel_1', 'meldug_4', 'lai_2'}, X={'nedboer_1', 'nedboer_2', 'mikro_2', 'lai_1'}; Y={'lai_2'}, X={'nedboer_1'}",True,1,7,8,50,39,0.78,11,39,0.22,11,0
mildew.bif,35,0.015,1,12,"Y={'middel_1', 'nedboer_3', 'lai_2', 'nedboer_1', 'foto_3'}, X={'temp_3', 'mikro_1', 'lai_1', 'temp_1'}; Y={'nedboer_1', 'dm_2', 'temp_2', 'temp_1', 'mikro_3'}, X={'lai_1'}",True,1,10,10,50,41,0.82,10,40,0.2,9,1
mildew.bif,35,0.015,2,11,"Y={'middel_1', 'lai_4', 'nedboer_2'}, X={'meldug_1', 'lai_1', 'lai_0', 'mikro_2'}; Y={'lai_4', 'mikro_3'}, X={'temp_3', 'middel_1', 'lai_0'}",True,1,11,11,50,34,0.68,16,34,0.32,16,0
mildew.bif,35,0.015,3,9,"Y={'straaling_2', 'temp_3', 'meldug_4', 'nedboer_3', 'temp_2'}, X={'middel_1'}; Y={'temp_3', 'nedboer_3', 'mikro_2', 'temp_2'}, X={'nedboer_1', 'middel_1', 'temp_1', 'meldug_1', 'lai_0'}",True,3,6,9,50,37,0.74,13,37,0.26,13,0
mildew.bif,35,0.015,4,8,"Y={'straaling_4', 'mikro_1', 'foto_3', 'udbytte'}, X={'straaling_2', 'middel_1', 'meldug_3', 'straaling_1', 'meldug_1'}; Y={'mikro_1', 'udbytte', 'meldug_1'}, X={'straaling_2', 'foto_2', 'straaling_4', 'straaling_1', 'lai_0'}",True,2,8,8,50,31,0.62,19,31,0.38,19,0
mildew.bif,35,0.015,5,11,"Y={'dm_4'}, X={'nedboer_3'}; Y={'dm_4'}, X={'temp_4', 'meldug_2', 'nedboer_3', 'middel_2', 'meldug_1'}",True,2,11,11,50,40,0.8,12,38,0.24,10,2
mildew.bif,35,0.015,6,15,"Y={'meldug_4', 'foto_1'}, X={'nedboer_1', 'lai_3'}; Y={'meldug_4', 'lai_4'}, X={'mikro_1', 'nedboer_3', 'middel_3', 'lai_3'}",True,1,12,15,50,37,0.74,12,38,0.24,12,0
mildew.bif,35,0.015,7,11,"Y={'middel_3', 'straaling_3', 'udbytte'}, X={'middel_1', 'temp_4', 'mikro_1', 'foto_2', 'temp_1'}; Y={'udbytte'}, X={'temp_4', 'middel_2'}",True,3,11,11,50,36,0.72,11,39,0.22,11,0
mildew.bif,35,0.015,8,9,"Y={'middel_1', 'meldug_3', 'nedboer_2'}, X={'mikro_1', 'lai_0', 'temp_2'}; Y={'middel_1', 'lai_4', 'straaling_1'}, X={'lai_0'}",True,2,9,9,50,30,0.6,17,33,0.34,17,0
mildew.bif,35,0.015,9,7,"Y={'straaling_4', 'foto_3', 'lai_3'}, X={'nedboer_1', 'middel_2', 'lai_0'}; Y={'lai_1', 'lai_2', 'mikro_2', 'foto_3', 'meldug_1'}, X={'middel_2', 'nedboer_2', 'temp_2'}",True,1,4,7,50,35,0.7,15,35,0.3,15,0
mildew.bif,35,0.025,0,25,"Y={'foto_1'}, X={'straaling_1', 'meldug_1'}; Y={'temp_3', 'nedboer_3', 'foto_1'}, X={'meldug_1'}",True,1,8,18,50,38,0.76,8,42,0.16,8,0
mildew.bif,35,0.025,1,10,"Y={'foto_3', 'meldug_1', 'mikro_3'}, X={'nedboer_3', 'lai_0'}; Y={'middel_1', 'foto_3', 'meldug_1'}, X={'mikro_1', 'lai_3', 'temp_2', 'mikro_2', 'lai_0'}",True,1,9,9,50,32,0.64,15,35,0.3,15,0
mildew.bif,35,0.025,2,16,"Y={'lai_4', 'meldug_1'}, X={'nedboer_3'}; Y={'straaling_2', 'lai_0', 'lai_4', 'meldug_1'}, X={'meldug_4', 'nedboer_3', 'middel_3', 'lai_2', 'nedboer_1'}",True,1,15,16,50,40,0.8,10,40,0.2,10,0
mildew.bif,35,0.025,3,16,"Y={'lai_1', 'middel_3', 'meldug_1', 'udbytte', 'foto_4'}, X={'nedboer_3', 'nedboer_2', 'lai_3'}; Y={'udbytte'}, X={'dm_4', 'temp_3', 'mikro_1', 'dm_2', 'lai_3'}",True,1,16,16,50,40,0.8,9,41,0.18,9,0
mildew.bif,35,0.025,4,11,"Y={'lai_4', 'dm_2', 'nedboer_2', 'meldug_1', 'mikro_3'}, X={'lai_3', 'nedboer_1', 'foto_2', 'temp_1'}; Y={'nedboer_3', 'nedboer_2', 'foto_4', 'temp_2'}, X={'nedboer_1', 'temp_4', 'lai_1', 'lai_3'}",True,1,11,11,50,39,0.78,10,40,0.2,10,0
mildew.bif,35,0.025,5,21,"Y={'temp_3', 'straaling_1', 'lai_0', 'lai_3'}, X={'meldug_3'}; Y={'temp_3', 'meldug_4', 'meldug_1', 'foto_4'}, X={'meldug_3', 'nedboer_3', 'temp_2'}",True,1,16,21,50,39,0.78,9,41,0.18,9,0
mildew.bif,35,0.025,6,16,"Y={'dm_1', 'nedboer_3', 'lai_0', 'foto_2'}, X={'straaling_1', 'meldug_2', 'foto_1'}; Y={'dm_4', 'nedboer_2', 'lai_0', 'mikro_3'}, X={'straaling_3', 'lai_4', 'lai_3', 'foto_4', 'foto_1'}",True,1,13,16,50,33,0.66,12,38,0.24,12,0
mildew.bif,35,0.025,7,16,"Y={'dm_4', 'straaling_3', 'lai_0', 'dm_3'}, X={'temp_3', 'meldug_3', 'middel_3'}; Y={'nedboer_1', 'meldug_2', 'lai_0', 'dm_3'}, X={'temp_3', 'nedboer_2'}",True,2,15,16,50,44,0.88,5,45,0.1,5,0
mildew.bif,35,0.025,8,13,"Y={'dm_2'}, X={'foto_2'}; Y={'dm_2'}, X={'foto_2'}",True,1,7,10,50,37,0.74,9,41,0.18,9,0
mildew.bif,35,0.025,9,22,"Y={'lai_1', 'middel_3'}, X={'meldug_1'}; Y={'middel_3', 'lai_3'}, X={'nedboer_1', 'middel_2', 'temp_1', 'meldug_1', 'lai_0'}",True,1,13,22,50,39,0.78,6,44,0.12,6,0
mildew.bif,35,0.035,0,19,"Y={'straaling_1', 'dm_1', 'foto_2'}, X={'straaling_2', 'nedboer_1'}; Y={'mikro_1', 'middel_3', 'foto_2', 'dm_3', 'foto_1'}, X={'nedboer_1'}",True,1,17,19,50,36,0.72,14,36,0.28,14,0
mildew.bif,35,0.035,1,19,"Y={'middel_1', 'mikro_3'}, X={'meldug_1', 'meldug_2', 'lai_0', 'lai_3'}; Y={'nedboer_1', 'mikro_3'}, X={'nedboer_3', 'lai_3', 'lai_2'}",True,1,8,14,50,41,0.82,9,41,0.18,9,0
mildew.bif,35,0.035,2,21,"Y={'temp_4', 'foto_2', 'mikro_2', 'temp_1', 'udbytte'}, X={'meldug_4', 'lai_1', 'meldug_1'}; Y={'temp_4', 'straaling_3', 'dm_1', 'straaling_1', 'mikro_2'}, X={'middel_1', 'lai_1', 'meldug_1', 'lai_0', 'foto_1'}",True,1,21,21,50,39,0.78,7,43,0.14,6,1
mildew.bif,35,0.035,3,28,"Y={'straaling_2', 'lai_1', 'temp_2'}, X={'lai_0', 'meldug_1'}; Y={'middel_2', 'lai_1', 'middel_3', 'lai_3', 'mikro_2'}, X={'meldug_2', 'nedboer_2', 'meldug_1'}",True,1,12,28,50,37,0.74,8,42,0.16,8,0
mildew.bif,35,0.035,4,17,"Y={'udbytte', 'middel_3'}, X={'dm_1', 'foto_4'}; Y={'lai_0', 'lai_1', 'middel_3', 'dm_3'}, X={'dm_1', 'nedboer_2', 'foto_3'}",True,1,15,16,50,41,0.82,9,41,0.18,9,0
mildew.bif,35,0.035,5,26,"Y={'mikro_3', 'lai_1', 'lai_3'}, X={'nedboer_2'}; Y={'meldug_4', 'dm_2', 'lai_3', 'lai_2', 'straaling_1'}, X={'lai_1', 'nedboer_2', 'temp_2'}",True,1,23,26,50,37,0.74,7,43,0.14,7,0
mildew.bif,35,0.035,6,23,"Y={'middel_3', 'nedboer_3', 'temp_2', 'lai_1'}, X={'lai_0', 'meldug_1'}; Y={'mikro_1', 'nedboer_3', 'dm_2', 'dm_3'}, X={'foto_3', 'meldug_1'}",True,1,17,23,50,38,0.76,4,46,0.08,4,0
mildew.bif,35,0.035,7,23,"Y={'lai_2'}, X={'middel_1', 'temp_1'}; Y={'mikro_1', 'lai_2'}, X={'middel_1'}",True,2,11,19,50,37,0.74,8,42,0.16,8,0
mildew.bif,35,0.035,8,19,"Y={'temp_3', 'dm_2', 'mikro_2', 'temp_1'}, X={'middel_1', 'nedboer_2', 'lai_0', 'temp_2'}; Y={'middel_3', 'dm_2'}, X={'nedboer_1', 'temp_1', 'lai_1', 'temp_2'}",True,1,15,18,50,40,0.8,9,41,0.18,9,0
mildew.bif,35,0.035,9,13,"Y={'temp_4', 'mikro_1', 'meldug_2'}, X={'middel_1', 'lai_1', 'lai_0'}; Y={'mikro_1', 'meldug_4'}, X={'middel_1', 'nedboer_3', 'lai_1', 'nedboer_2', 'temp_2'}",True,1,8,13,50,35,0.7,13,37,0.26,13,0
water.bif,32,0.005,0,1,"Y={'CBODD_12_00', 'CNOD_12_15', 'CKNI_12_45', 'CKNN_12_30'}, X={'CKNN_12_15', 'CNON_12_00', 'CKNI_12_15'}; Y={'CBODN_12_15', 'CNON_12_15', 'CKNN_12_30'}, X={'CNON_12_00'}",True,1,1,1,50,37,0.74,13,37,0.26,13,0
water.bif,32,0.005,1,4,"Y={'CBODN_12_00', 'CKNI_12_15', 'CNOD_12_30', 'CNOD_12_15'}, X={'CBODD_12_15', 'CNON_12_00', 'CNOD_12_00', 'CKNI_12_00', 'CKNN_12_00'}; Y={'CNOD_12_30'}, X={'CBODD_12_15', 'C_NI_12_00', 'CNOD_12_00', 'CKNI_12_00'}",True,1,2,3,50,38,0.76,10,40,0.2,10,0
water.bif,32,0.005,2,3,"Y={'CBODN_12_15', 'CBODN_12_30', 'CKND_12_15', 'CBODN_12_00', 'CKND_12_30'}, X={'CBODD_12_15', 'CBODD_12_00', 'CNOD_12_00'}; Y={'CBODN_12_30', 'CNON_12_00', 'CKNI_12_45', 'CKNI_12_00'}, X={'CBODD_12_00', 'CKNI_12_15'}",True,1,2,2,50,39,0.78,15,35,0.3,11,4
water.bif,32,0.005,3,6,"Y={'CNON_12_30', 'CNOD_12_15', 'CKND_12_30'}, X={'CKND_12_00', 'CNON_12_00'}; Y={'CKND_12_30'}, X={'CKND_12_00', 'CKNN_12_00', 'CKNI_12_00'}",True,1,5,5,50,35,0.7,16,34,0.32,14,2
water.bif,32,0.005,4,5,"Y={'CNON_12_00', 'CKND_12_15', 'CNOD_12_30', 'CKNN_12_30'}, X={'C_NI_12_00', 'CNON_12_15'}; Y={'CNOD_12_30'}, X={'C_NI_12_00'}",True,1,3,3,50,36,0.72,15,35,0.3,13,2
water.bif,32,0.005,5,3,"Y={'CKNN_12_15', 'CBODN_12_30'}, X={'CBODN_12_00'}; Y={'CBODN_12_30'}, X={'C_NI_12_00', 'CNON_12_00', 'CBODD_12_00', 'CBODN_12_00', 'CKNN_12_00'}",True,2,1,1,50,38,0.76,24,26,0.48,12,12
water.bif,32,0.005,6,4,"Y={'CBODN_12_30'}, X={'CBODD_12_15', 'C_NI_12_00', 'CBODN_12_00', 'CKNN_12_00'}; Y={'CKNN_12_15', 'CBODN_12_30', 'CKND_12_15', 'CKNN_12_30'}, X={'CKNN_12_00', 'C_NI_12_00'}",True,1,4,4,50,39,0.78,11,39,0.22,11,0
water.bif,32,0.005,7,4,"Y={'CNOD_12_30'}, X={'CKNN_12_00', 'CNOD_12_15'}; Y={'CBODD_12_15', 'CNOD_12_30', 'CBODD_12_45', 'CKND_12_45'}, X={'CBODN_12_00', 'CNOD_12_15', 'CKNI_12_15', 'CKNI_12_00'}",True,1,4,4,50,40,0.8,12,38,0.24,9,3
water.bif,32,0.005,8,3,"Y={'C_NI_12_30', 'CKND_12_45', 'CNOD_12_00', 'CNOD_12_30'}, X={'C_NI_12_15', 'C_NI_12_00', 'CNON_12_15', 'CKND_12_30'}; Y={'C_NI_12_30', 'CNON_12_00', 'CKNI_12_15', 'CKNI_12_00', 'CBODD_12_00'}, X={'C_NI_12_00', 'C_NI_12_15'}",True,1,3,3,50,36,0.72,16,34,0.32,14,2
water.bif,32,0.005,9,4,"Y={'CBODN_12_45', 'CKND_12_30'}, X={'CKNI_12_00', 'CBODN_12_15', 'CBODN_12_30', 'CKND_12_15', 'CBODD_12_00'}; Y={'CBODN_12_45'}, X={'CNOD_12_00', 'CNOD_12_15', 'CKNI_12_00', 'CBODN_12_15', 'C_NI_12_00'}",True,1,4,4,50,42,0.84,11,39,0.22,8,3
water.bif,32,0.015,0,2,"Y={'C_NI_12_30', 'CKND_12_15', 'CBODD_12_00', 'CBODN_12_45'}, X={'CKNN_12_15', 'CNON_12_15'}; Y={'CBODN_12_30', 'CBODN_12_45', 'CBODN_12_00'}, X={'CKNN_12_15', 'CBODD_12_30'}",True,1,1,2,50,38,0.76,16,34,0.32,12,4
water.bif,32,0.015,1,8,"Y={'CBODN_12_15', 'CBODN_12_30', 'CNON_12_30', 'CKNN_12_30'}, X={'CKND_12_00', 'CKND_12_15', 'CKNI_12_00'}; Y={'CBODN_12_15', 'CKND_12_45', 'C_NI_12_30', 'CKNI_12_45'}, X={'CKND_12_00', 'CBODD_12_00'}",True,1,8,8,50,36,0.72,14,36,0.28,14,0
water.bif,32,0.015,2,6,"Y={'CNOD_12_45', 'CNOD_12_00', 'CNOD_12_15'}, X={'CKND_12_00', 'CBODN_12_15', 'C_NI_12_00', 'CKNI_12_00'}; Y={'CNOD_12_45'}, X={'CBODN_12_15', 'CNON_12_00', 'CBODN_12_00', 'CKNI_12_00'}",True,2,6,6,50,40,0.8,11,39,0.22,10,1
water.bif,32,0.015,3,7,"Y={'CKNI_12_45'}, X={'CKNI_12_15', 'CKNI_12_00'}; Y={'CBODD_12_00', 'CBODD_12_45', 'CNON_12_45', 'CKNI_12_45'}, X={'CNON_12_30', 'C_NI_12_30', 'CKNI_12_15', 'CNON_12_15'}",True,1,7,7,50,39,0.78,11,39,0.22,11,0
water.bif,32,0.015,4,10,"Y={'CNOD_12_45', 'CNOD_12_00', 'C_NI_12_15', 'CBODN_12_30', 'CNOD_12_30'}, X={'CKND_12_00'}; Y={'CBODN_12_15', 'CNOD_12_30', 'CNON_12_30', 'C_NI_12_15'}, X={'CKND_12_00', 'CKNI_12_00'}",True,2,8,9,50,34,0.68,11,39,0.22,11,0
water.bif,32,0.015,5,11,"Y={'CKNN_12_15', 'CNOD_12_00', 'C_NI_12_00', 'CKNN_12_30'}, X={'CKNN_12_00', 'CKNI_12_00'}; Y={'C_NI_12_00', 'CNON_12_30', 'CKNN_12_30'}, X={'CBODD_12_00', 'CKNI_12_00'}",True,1,10,10,50,38,0.76,10,40,0.2,10,0
water.bif,32,0.015,6,11,"Y={'CNOD_12_45', 'C_NI_12_00'}, X={'CNOD_12_00', 'CNON_12_30', 'CKND_12_00', 'CKNN_12_00', 'CNON_12_15'}; Y={'CNOD_12_30', 'CNOD_12_45', 'CNON_12_15'}, X={'CKND_12_00', 'CKNN_12_00'}",True,1,9,11,50,37,0.74,13,37,0.26,13,0
water.bif,32,0.015,7,10,"Y={'CNOD_12_45', 'CNON_12_45', 'CNOD_12_00', 'CKNN_12_15', 'CKNN_12_45'}, X={'CBODD_12_15', 'C_NI_12_00', 'C_NI_12_15', 'CKNN_12_30'}; Y={'CKNI_12_30', 'CNOD_12_45', 'CKNI_12_45', 'C_NI_12_00', 'CKNN_12_30'}, X={'CBODD_12_15', 'CNON_12_00', 'CKND_12_15'}",True,1,10,10,50,37,0.74,11,39,0.22,11,0
