graph,n_vars,p_conf,sim,n_confounders,query,n_R_theta,n_R_theta_star,n_experiments,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
mildew.bif,35,0.35,34,227,"Y={'dm_2'}, X={'straaling_2', 'mikro_1', 'mikro_2'}; Y={'dm_3'}, X={'foto_4'}; Y={'lai_2'}, X={'mikro_1'}",210,227,100,21,79,0.21,21,0
mildew.bif,35,0.35,35,210,"Y={'nedboer_2'}, X={'temp_2', 'middel_3'}; Y={'meldug_1'}, X={'middel_1'}",23,210,100,31,69,0.31,31,0
mildew.bif,35,0.35,36,215,"Y={'lai_2'}, X={'meldug_3', 'foto_1'}; Y={'temp_1'}, X={'straaling_4', 'mikro_2', 'straaling_1'}",108,215,100,21,79,0.21,21,0
mildew.bif,35,0.35,37,213,"Y={'dm_4'}, X={'lai_0', 'lai_4'}; Y={'dm_4'}, X={'foto_3'}",213,213,100,24,76,0.24,24,0
mildew.bif,35,0.35,38,212,"Y={'foto_1'}, X={'lai_0', 'temp_1'}; Y={'meldug_4'}, X={'meldug_2', 'straaling_1'}",158,212,100,25,75,0.25,25,0
mildew.bif,35,0.35,39,218,"Y={'dm_1'}, X={'lai_3', 'dm_3', 'temp_1'}; Y={'dm_3'}, X={'mikro_1', 'temp_3'}",184,218,100,23,77,0.23,23,0
mildew.bif,35,0.35,40,196,"Y={'foto_4'}, X={'dm_3'}",178,196,100,21,79,0.21,21,0
mildew.bif,35,0.35,41,223,"Y={'foto_1'}, X={'lai_0', 'foto_4'}",49,223,100,15,85,0.15,15,0
mildew.bif,35,0.35,42,203,"Y={'straaling_3'}, X={'lai_3'}; Y={'dm_2'}, X={'lai_2', 'straaling_2', 'straaling_1'}; Y={'nedboer_1'}, X={'lai_2', 'nedboer_2', 'meldug_2'}",111,203,100,20,80,0.2,20,0
mildew.bif,35,0.35,43,203,"Y={'temp_3'}, X={'mikro_1', 'dm_3', 'dm_2'}",13,203,100,27,73,0.27,27,0
mildew.bif,35,0.35,44,231,"Y={'lai_2'}, X={'mikro_3'}; Y={'nedboer_2'}, X={'temp_2', 'dm_3'}; Y={'foto_2'}, X={'lai_1'}; Y={'dm_1'}, X={'dm_3'}; Y={'lai_2'}, X={'straaling_2', 'straaling_3'}",168,231,100,27,73,0.27,27,0
mildew.bif,35,0.35,45,211,"Y={'lai_1'}, X={'lai_3', 'middel_3'}; Y={'dm_2'}, X={'straaling_2', 'temp_2'}",135,211,100,25,75,0.25,25,0
mildew.bif,35,0.35,46,214,"Y={'straaling_4'}, X={'lai_0', 'middel_3', 'temp_4'}; Y={'foto_2'}, X={'lai_1', 'lai_4'}; Y={'meldug_2'}, X={'straaling_2', 'middel_2'}",125,214,100,24,76,0.24,24,0
mildew.bif,35,0.35,47,211,"Y={'nedboer_1'}, X={'lai_1', 'lai_3', 'straaling_4', 'foto_3'}; Y={'meldug_3'}, X={'lai_2'}",122,211,100,25,75,0.25,25,0
mildew.bif,35,0.35,48,202,"Y={'meldug_3'}, X={'middel_1', 'foto_3'}; Y={'lai_0'}, X={'lai_2', 'middel_1', 'nedboer_1', 'lai_4', 'straaling_2'}; Y={'foto_3'}, X={'meldug_3', 'dm_4'}",154,202,100,14,86,0.14,14,0
mildew.bif,35,0.35,49,201,"Y={'foto_3'}, X={'nedboer_2', 'dm_4'}; Y={'foto_3'}, X={'middel_2', 'mikro_3'}",148,201,100,23,77,0.23,23,0
water.bif,32,0.05,0,22,"Y={'CKNI_12_30'}, X={'CBODD_12_15', 'C_NI_12_30'}",2,7,100,53,47,0.53,53,0
water.bif,32,0.05,1,28,"Y={'C_NI_12_00'}, X={'C_NI_12_30'}",1,1,100,57,43,0.57,50,7
water.bif,32,0.05,2,25,"Y={'CKNN_12_15'}, X={'CNON_12_15'}; Y={'CKNI_12_30'}, X={'CBODD_12_30', 'C_NI_12_30'}",11,20,100,48,52,0.48,48,0
water.bif,32,0.05,3,27,"Y={'CKNI_12_15'}, X={'CKNN_12_15'}; Y={'CKNI_12_00'}, X={'CBODN_12_00', 'CKNI_12_45', 'CNOD_12_00'}; Y={'C_NI_12_00'}, X={'CKNI_12_00', 'C_NI_12_30'}",9,16,100,58,42,0.58,58,0
water.bif,32,0.05,4,27,"Y={'CBODN_12_15'}, X={'CKNI_12_00', 'CNON_12_30', 'CNOD_12_15'}",4,27,100,66,34,0.66,66,0
water.bif,32,0.05,5,31,"Y={'CBODN_12_45'}, X={'CNON_12_15'}",26,31,100,55,45,0.55,55,0
water.bif,32,0.05,6,27,"Y={'CKNI_12_30'}, X={'CNOD_12_30', 'CKND_12_30'}; Y={'CBODN_12_30'}, X={'CBODD_12_00'}; Y={'CKND_12_15'}, X={'CKNN_12_15'}",23,27,100,41,59,0.41,41,0
water.bif,32,0.05,7,16,"Y={'CKNN_12_45'}, X={'CNON_12_45', 'CNOD_12_45'}; Y={'CBODN_12_30'}, X={'CBODD_12_45', 'CBODD_12_00'}; Y={'C_NI_12_30'}, X={'CKNI_12_30'}",11,14,100,73,27,0.73,73,0
water.bif,32,0.05,8,20,"Y={'CNOD_12_30'}, X={'CKNN_12_30'}",12,18,100,51,49,0.51,51,0
water.bif,32,0.05,9,28,"Y={'CBODD_12_00'}, X={'CBODN_12_00', 'CNON_12_30', 'C_NI_12_30'}",1,27,100,59,41,0.59,59,0
water.bif,32,0.05,10,37,"Y={'CKNN_12_45'}, X={'CNON_12_45', 'CNOD_12_45', 'C_NI_12_15'}; Y={'CBODN_12_45'}, X={'CBODD_12_15'}; Y={'CBODD_12_15'}, X={'CKNI_12_15', 'CBODN_12_15'}",33,37,100,48,52,0.48,48,0
water.bif,32,0.05,11,23,"Y={'CKNI_12_30'}, X={'CKNN_12_00', 'CBODD_12_30', 'C_NI_12_30'}; Y={'CNOD_12_45'}, X={'CNON_12_15'}",18,23,100,49,51,0.49,49,0
water.bif,32,0.05,12,19,"Y={'C_NI_12_00'}, X={'CBODN_12_00'}; Y={'CNON_12_30'}, X={'CBODD_12_30', 'CKND_12_00', 'CNOD_12_15'}",7,19,100,67,33,0.67,67,0
water.bif,32,0.05,13,26,"Y={'C_NI_12_15'}, X={'CNOD_12_45'}; Y={'C_NI_12_00'}, X={'CNOD_12_00', 'CBODD_12_00'}; Y={'C_NI_12_45'}, X={'CBODD_12_45'}",5,22,100,59,41,0.59,59,0
water.bif,32,0.05,14,23,"Y={'CKNI_12_30'}, X={'CKND_12_30', 'CBODN_12_45'}",5,18,100,61,39,0.61,61,0
water.bif,32,0.05,15,27,"Y={'CBODD_12_30'}, X={'CNOD_12_30', 'CBODN_12_30'}",14,27,100,52,48,0.52,52,0
water.bif,32,0.05,16,20,"Y={'CNON_12_00'}, X={'CKNN_12_15', 'CKNN_12_00'}; Y={'CKND_12_15'}, X={'CKNN_12_15'}",4,19,100,70,30,0.7,70,0
water.bif,32,0.05,17,29,"Y={'CBODD_12_15'}, X={'CNON_12_45', 'CBODD_12_00'}; Y={'CNOD_12_15'}, X={'CNOD_12_45'}; Y={'CBODN_12_30'}, X={'CKNI_12_30'}",16,29,100,51,49,0.51,51,0
water.bif,32,0.05,18,27,"Y={'CBODN_12_00'}, X={'C_NI_12_00'}; Y={'CBODD_12_15'}, X={'CKNN_12_15', 'CKNN_12_30', 'CBODN_12_45', 'CKNN_12_00', 'C_NI_12_15'}",9,27,100,56,44,0.56,56,0
water.bif,32,0.05,19,25,"Y={'CKND_12_15'}, X={'CKNN_12_00', 'CKNN_12_45'}; Y={'CNOD_12_45'}, X={'CBODN_12_15'}",20,24,100,61,39,0.61,61,0
water.bif,32,0.05,20,26,"Y={'CNON_12_45'}, X={'CBODD_12_45', 'CNOD_12_15'}; Y={'CNOD_12_30'}, X={'CBODD_12_15', 'CBODN_12_00'}; Y={'CBODD_12_15'}, X={'CNOD_12_15'}",22,25,100,55,45,0.55,55,0
water.bif,32,0.05,21,20,"Y={'CKNN_12_00'}, X={'CKNN_12_45', 'CKNN_12_15', 'CNOD_12_45', 'CKNN_12_30'}; Y={'CBODN_12_45'}, X={'CNON_12_30', 'CKNI_12_15'}",14,19,100,67,33,0.67,67,0
water.bif,32,0.05,22,22,"Y={'CBODN_12_45'}, X={'CKNN_12_00', 'CNOD_12_15', 'CKNI_12_45'}",18,22,100,61,39,0.61,61,0
water.bif,32,0.05,23,24,"Y={'CBODD_12_30'}, X={'CBODN_12_00', 'C_NI_12_00'}; Y={'CNOD_12_30'}, X={'CBODN_12_30', 'CNON_12_30'}; Y={'CBODD_12_30'}, X={'CKNI_12_00', 'CKND_12_30', 'C_NI_12_00', 'CBODD_12_00'}; Y={'CBODN_12_45'}, X={'CKNN_12_15'}",19,24,100,49,51,0.49,49,0
water.bif,32,0.05,24,29,"Y={'CKNN_12_15'}, X={'CNON_12_45', 'CKND_12_15'}; Y={'CKNI_12_00'}, X={'CBODD_12_00'}",7,28,100,48,52,0.48,48,0
water.bif,32,0.05,25,23,"Y={'CKNN_12_30'}, X={'CKNN_12_00'}; Y={'C_NI_12_15'}, X={'CBODD_12_45'}; Y={'CKNN_12_00'}, X={'C_NI_12_45', 'CNON_12_30', 'CKNN_12_45'}",6,23,100,52,48,0.52,52,0
water.bif,32,0.05,26,17,"Y={'CBODD_12_30'}, X={'CNON_12_00'}; Y={'CNOD_12_15'}, X={'CBODD_12_15', 'CKNN_12_15'}",12,16,100,56,44,0.56,56,0
water.bif,32,0.05,27,22,"Y={'CNON_12_45'}, X={'CBODD_12_45'}; Y={'CNON_12_30'}, X={'CBODN_12_00', 'CBODD_12_30', 'C_NI_12_15'}; Y={'CNON_12_15'}, X={'CNON_12_45', 'CKND_12_00'}",18,22,100,54,46,0.54,54,0
water.bif,32,0.05,28,29,"Y={'CKNN_12_30'}, X={'CKNI_12_00'}",6,29,100,70,30,0.7,70,0
water.bif,32,0.05,29,22,"Y={'CKNI_12_00'}, X={'CBODD_12_30'}; Y={'CKND_12_45'}, X={'CNON_12_45', 'CKNI_12_15'}",8,20,100,63,37,0.63,63,0
water.bif,32,0.05,30,24,"Y={'CNON_12_30'}, X={'CNOD_12_30', 'CBODD_12_30'}; Y={'CKNI_12_30'}, X={'CBODN_12_30', 'CKNN_12_00', 'C_NI_12_00'}",17,23,100,52,48,0.52,52,0
water.bif,32,0.05,31,28,"Y={'CKNN_12_15'}, X={'CNOD_12_15', 'CNOD_12_45'}; Y={'CBODN_12_30'}, X={'CNON_12_30', 'CNOD_12_45', 'C_NI_12_30'}; Y={'CKND_12_00'}, X={'CNON_12_30'}",16,28,100,60,40,0.6,60,0
water.bif,32,0.05,32,17,"Y={'C_NI_12_00'}, X={'CKNI_12_45', 'CNOD_12_00'}; Y={'CBODN_12_45'}, X={'CBODN_12_00', 'CBODN_12_15'}",17,17,100,46,54,0.46,45,1
water.bif,32,0.05,33,30,"Y={'CNOD_12_45'}, X={'CBODD_12_45', 'CNOD_12_15'}; Y={'CBODD_12_30'}, X={'CNON_12_45', 'C_NI_12_30'}",25,30,100,55,45,0.55,55,0
water.bif,32,0.05,34,29,"Y={'CNON_12_00'}, X={'CBODD_12_30', 'CKND_12_15'}; Y={'CBODD_12_45'}, X={'CKNI_12_00', 'CKND_12_15', 'CBODN_12_45', 'CBODN_12_15'}; Y={'CNOD_12_45'}, X={'CKNN_12_15', 'CBODD_12_45'}",26,28,100,52,48,0.52,52,0
water.bif,32,0.05,35,30,"Y={'CKND_12_15'}, X={'CBODD_12_15'}; Y={'CBODN_12_30'}, X={'CKNN_12_15', 'CKND_12_45', 'CKNI_12_30', 'CNON_12_00', 'CNON_12_15'}; Y={'CKNN_12_15'}, X={'CKNI_12_30', 'CKND_12_45'}",15,30,100,69,31,0.69,69,0
water.bif,32,0.05,36,20,"Y={'CNON_12_45'}, X={'CNON_12_15'}",16,20,100,58,42,0.58,58,0
water.bif,32,0.05,37,24,"Y={'CNOD_12_15'}, X={'C_NI_12_15'}; Y={'CBODD_12_15'}, X={'CNOD_12_45'}",10,24,100,62,38,0.62,62,0
water.bif,32,0.05,38,23,"Y={'CNON_12_30'}, X={'CKNN_12_00'}; Y={'CKNI_12_15'}, X={'CKNI_12_00', 'C_NI_12_15', 'CBODD_12_45', 'CNOD_12_15'}",13,21,100,48,52,0.48,48,0
water.bif,32,0.05,39,26,"Y={'CNON_12_30'}, X={'CKND_12_45', 'CBODD_12_30', 'CNOD_12_00'}; Y={'CKNI_12_00'}, X={'CNOD_12_30', 'CBODD_12_30', 'CKNI_12_15'}",11,21,100,54,46,0.54,54,0
water.bif,32,0.05,40,22,"Y={'CBODN_12_15'}, X={'CNON_12_15', 'CBODD_12_45', 'C_NI_12_00', 'CKND_12_15'}",7,18,100,63,37,0.63,63,0
water.bif,32,0.05,41,21,"Y={'C_NI_12_00'}, X={'CKNI_12_45', 'CNOD_12_00'}",6,13,100,48,52,0.48,48,0
water.bif,32,0.05,42,20,"Y={'CNOD_12_45'}, X={'CKNI_12_15', 'CBODD_12_45'}; Y={'CBODD_12_45'}, X={'CBODD_12_15'}",20,20,100,67,33,0.67,67,0
water.bif,32,0.05,43,28,"Y={'CKNN_12_15'}, X={'CNON_12_15'}; Y={'CKND_12_45'}, X={'CKNI_12_15'}",15,27,100,51,49,0.51,51,0
water.bif,32,0.05,44,25,"Y={'CNOD_12_00'}, X={'CNON_12_00', 'C_NI_12_00', 'CKNI_12_45'}; Y={'CBODD_12_45'}, X={'CKNI_12_15', 'CKND_12_00'}",22,25,100,46,54,0.46,46,0
water.bif,32,0.05,45,30,"Y={'CNOD_12_15'}, X={'CBODD_12_15', 'CKND_12_45', 'CBODN_12_15', 'CKNI_12_15', 'CNOD_12_00'}; Y={'C_NI_12_15'}, X={'CNON_12_15', 'CNOD_12_45'}; Y={'CNOD_12_45'}, X={'C_NI_12_15', 'CNON_12_15', 'CNOD_12_15', 'CKND_12_15'}",25,30,100,59,41,0.59,59,0
water.bif,32,0.05,46,23,"Y={'CBODN_12_15'}, X={'CKND_12_30', 'CNOD_12_45'}; Y={'CBODD_12_15'}, X={'CKNN_12_00', 'CNON_12_45'}",11,20,100,57,43,0.57,57,0
water.bif,32,0.05,47,17,"Y={'CNOD_12_00'}, X={'CBODD_12_00', 'CKNN_12_00', 'CKNI_12_45'}; Y={'CBODN_12_15'}, X={'CKND_12_30', 'CKNN_12_15', 'CBODD_12_45', 'C_NI_12_30'}",4,12,100,73,27,0.73,73,0
water.bif,32,0.05,48,28,"Y={'CNOD_12_15'}, X={'CBODD_12_15', 'CKNN_12_00', 'C_NI_12_00'}; Y={'CKND_12_30'}, X={'CKNI_12_00', 'CKNI_12_30', 'CNOD_12_45', 'CKNN_12_30'}; Y={'CBODD_12_15'}, X={'CKND_12_45', 'CKNI_12_15', 'CKNN_12_45', 'CBODN_12_15'}; Y={'CKNN_12_45'}, X={'CKND_12_45', 'CNOD_12_15'}",23,28,100,49,51,0.49,49,0
water.bif,32,0.05,49,25,"Y={'CKNN_12_00'}, X={'CKND_12_30', 'C_NI_12_30'}; Y={'CBODD_12_45'}, X={'CBODD_12_15'}; Y={'CBODN_12_15'}, X={'CBODN_12_00', 'CKNN_12_15', 'CKNI_12_30'}; Y={'CBODN_12_30'}, X={'CNOD_12_30', 'CBODN_12_00', 'CKNN_12_15', 'CNOD_12_45'}; Y={'CBODD_12_30'}, X={'CKND_12_00', 'CNOD_12_00'}; Y={'CBODD_12_15'}, X={'CBODN_12_30', 'CBODN_12_00', 'CNON_12_30', 'C_NI_12_15'}",20,25,100,67,33,0.67,67,0
water.bif,32,0.15,0,62,"Y={'CNOD_12_15'}, X={'CKND_12_30', 'CKNI_12_15', 'CBODN_12_15'}; Y={'CKNI_12_30'}, X={'CKND_12_30'}",21,62,100,37,63,0.37,37,0
water.bif,32,0.15,1,74,"Y={'C_NI_12_30'}, X={'CNOD_12_30'}; Y={'CNOD_12_00'}, X={'CBODN_12_00', 'CNON_12_30'}; Y={'CBODD_12_30'}, X={'CBODN_12_30', 'C_NI_12_45'}",49,74,100,30,70,0.3,30,0
water.bif,32,0.15,2,84,"Y={'CKNN_12_30'}, X={'CNOD_12_30'}; Y={'CKNN_12_30'}, X={'CNON_12_00', 'CKNN_12_00', 'CKNI_12_45'}; Y={'CNON_12_30'}, X={'CKNN_12_00', 'CNOD_12_15'}",51,84,100,41,59,0.41,41,0
water.bif,32,0.15,3,75,"Y={'CBODD_12_45'}, X={'CKNN_12_00', 'CKNI_12_45'}; Y={'CBODN_12_00'}, X={'CBODN_12_30', 'CNON_12_30'}",64,75,100,42,58,0.42,42,0
water.bif,32,0.15,4,77,"Y={'CBODN_12_00'}, X={'CBODD_12_30'}",4,77,100,36,64,0.36,36,0
water.bif,32,0.15,5,65,"Y={'CBODD_12_30'}, X={'CBODN_12_00', 'CNOD_12_45'}",36,65,100,38,62,0.38,38,0
water.bif,32,0.15,6,81,"Y={'CNON_12_15'}, X={'CKNN_12_15', 'CNON_12_30'}; Y={'C_NI_12_15'}, X={'CKNN_12_45', 'CBODD_12_30', 'CNOD_12_45'}",33,81,100,38,62,0.38,38,0
water.bif,32,0.15,7,67,"Y={'CKNI_12_30'}, X={'CBODN_12_30', 'CKND_12_00'}; Y={'CNON_12_00'}, X={'CBODD_12_30', 'CNOD_12_15'}",14,67,100,33,67,0.33,33,0
water.bif,32,0.15,8,84,"Y={'CNON_12_45'}, X={'CBODN_12_30', 'CKND_12_45'}; Y={'CBODN_12_45'}, X={'CBODD_12_15', 'CKNN_12_00', 'C_NI_12_30'}; Y={'CKNN_12_30'}, X={'CKNN_12_00'}",74,84,100,30,70,0.3,30,0
water.bif,32,0.15,9,72,"Y={'CKNN_12_00'}, X={'CBODN_12_00', 'CKNN_12_30'}; Y={'CKNN_12_15'}, X={'CNOD_12_15'}; Y={'CBODN_12_00'}, X={'CBODD_12_30'}; Y={'CKND_12_15'}, X={'CNON_12_45'}",25,72,100,33,67,0.33,33,0
water.bif,32,0.15,10,73,"Y={'CKND_12_15'}, X={'CBODD_12_15', 'CKNN_12_30'}",17,73,100,37,63,0.37,37,0
water.bif,32,0.15,11,73,"Y={'CKND_12_45'}, X={'CKNN_12_45'}",36,73,100,36,64,0.36,36,0
water.bif,32,0.15,12,78,"Y={'CNOD_12_00'}, X={'C_NI_12_00'}; Y={'CNOD_12_00'}, X={'CKNN_12_00', 'CKND_12_30'}",5,78,100,29,71,0.29,29,0
water.bif,32,0.15,13,74,"Y={'CBODN_12_15'}, X={'CNOD_12_15', 'CBODD_12_00'}; Y={'CNOD_12_45'}, X={'CKNN_12_15', 'CNOD_12_15'}; Y={'CNON_12_00'}, X={'CBODN_12_30'}",57,74,100,35,65,0.35,35,0
water.bif,32,0.15,14,71,"Y={'CKNN_12_00'}, X={'CKNI_12_00', 'CNOD_12_30'}; Y={'CKND_12_00'}, X={'CKNI_12_00', 'CNOD_12_30', 'CKNI_12_45'}",11,71,100,39,61,0.39,39,0
water.bif,32,0.15,15,81,"Y={'CKNI_12_00'}, X={'C_NI_12_45', 'CKNN_12_30', 'CNOD_12_00'}; Y={'CNOD_12_30'}, X={'CKNI_12_30'}; Y={'CBODD_12_30'}, X={'CNON_12_45', 'C_NI_12_15', 'C_NI_12_00', 'CBODN_12_15'}",61,81,100,27,73,0.27,27,0
water.bif,32,0.15,16,101,"Y={'CNOD_12_15'}, X={'CNON_12_15', 'CKNN_12_30'}; Y={'CBODD_12_00'}, X={'CKNI_12_00'}",20,101,100,32,68,0.32,32,0
water.bif,32,0.15,17,71,"Y={'CKNI_12_15'}, X={'CBODN_12_15', 'CKNI_12_45'}; Y={'CKNI_12_15'}, X={'CBODD_12_15', 'C_NI_12_00'}",8,71,100,36,64,0.36,36,0
water.bif,32,0.15,18,76,"Y={'CBODD_12_00'}, X={'CKNI_12_00', 'CBODN_12_30'}; Y={'CBODN_12_00'}, X={'CKNI_12_30', 'CNON_12_30', 'C_NI_12_00'}; Y={'C_NI_12_15'}, X={'CBODN_12_45'}",18,76,100,37,63,0.37,37,0
water.bif,32,0.15,19,64,"Y={'CBODN_12_15'}, X={'CBODD_12_15', 'CNOD_12_45'}; Y={'CNON_12_45'}, X={'CKNI_12_45', 'CBODN_12_15'}; Y={'CKNN_12_45'}, X={'CKNI_12_00', 'CNON_12_15', 'CKNI_12_30', 'CKNI_12_15'}",55,64,100,44,56,0.44,44,0
water.bif,32,0.15,20,79,"Y={'CKNN_12_15'}, X={'C_NI_12_45', 'CNON_12_30', 'CKNN_12_45'}; Y={'CBODN_12_30'}, X={'CNOD_12_30', 'CNON_12_00', 'CBODD_12_30', 'CKNN_12_30'}; Y={'CBODN_12_00'}, X={'CKNN_12_30', 'C_NI_12_00'}",44,79,100,33,67,0.33,33,0
water.bif,32,0.15,21,81,"Y={'CKNN_12_00'}, X={'CKNI_12_15', 'CKND_12_30', 'CKND_12_15'}; Y={'CNON_12_45'}, X={'CNOD_12_15'}",67,81,100,28,72,0.28,28,0
water.bif,32,0.15,22,81,"Y={'CNON_12_30'}, X={'CKNN_12_00', 'C_NI_12_00'}",39,81,100,27,73,0.27,27,0
water.bif,32,0.15,23,64,"Y={'CBODN_12_45'}, X={'CNON_12_45'}; Y={'CBODN_12_30'}, X={'C_NI_12_30'}; Y={'CBODN_12_15'}, X={'CKNI_12_00', 'CNON_12_45'}",51,64,100,42,58,0.42,42,0
water.bif,32,0.15,24,74,"Y={'CKND_12_45'}, X={'CBODD_12_45', 'CNOD_12_15'}; Y={'CBODD_12_15'}, X={'CKNN_12_45', 'CKNN_12_15', 'CBODN_12_45'}",54,74,100,34,66,0.34,34,0
water.bif,32,0.15,25,64,"Y={'C_NI_12_00'}, X={'CNON_12_15', 'C_NI_12_30'}",4,64,100,32,68,0.32,32,0
water.bif,32,0.15,26,90,"Y={'CNOD_12_00'}, X={'CBODN_12_00', 'CKNI_12_15', 'C_NI_12_30'}; Y={'CNOD_12_30'}, X={'CKNI_12_15', 'CNON_12_15', 'CNOD_12_00'}",48,90,100,29,71,0.29,29,0
water.bif,32,0.15,27,77,"Y={'CKNI_12_30'}, X={'CKNN_12_30'}; Y={'CBODD_12_00'}, X={'CBODD_12_15', 'CNON_12_30'}",11,77,100,35,65,0.35,35,0
water.bif,32,0.15,28,83,"Y={'CKNN_12_15'}, X={'CKND_12_00', 'CKNN_12_45'}; Y={'CKNI_12_30'}, X={'C_NI_12_30'}; Y={'CNOD_12_15'}, X={'CKNN_12_30', 'C_NI_12_15'}",46,83,100,25,75,0.25,25,0
water.bif,32,0.15,29,78,"Y={'CKND_12_15'}, X={'CNON_12_15', 'CKND_12_00'}",12,78,100,31,69,0.31,31,0
water.bif,32,0.15,30,79,"Y={'CKNI_12_45'}, X={'CNON_12_00', 'CKNI_12_15', 'CKND_12_00'}; Y={'CNOD_12_00'}, X={'CKNI_12_30', 'C_NI_12_00'}; Y={'CNON_12_15'}, X={'CBODD_12_00', 'CNON_12_30', 'CBODN_12_15'}",30,79,100,26,74,0.26,26,0
water.bif,32,0.15,31,86,"Y={'CKNI_12_45'}, X={'CBODD_12_45', 'CBODD_12_00'}",21,86,100,26,74,0.26,26,0
water.bif,32,0.15,32,74,"Y={'CKNN_12_15'}, X={'CBODN_12_15'}",14,74,100,40,60,0.4,40,0
water.bif,32,0.15,33,75,"Y={'CBODD_12_30'}, X={'CNON_12_45', 'CBODD_12_00'}; Y={'CBODD_12_00'}, X={'CBODN_12_00'}",44,75,100,37,63,0.37,37,0
water.bif,32,0.15,34,62,"Y={'C_NI_12_15'}, X={'CNON_12_45', 'CNOD_12_45'}; Y={'CKND_12_30'}, X={'CKND_12_00'}; Y={'CNOD_12_15'}, X={'CBODD_12_45', 'C_NI_12_00', 'CBODN_12_15'}",46,62,100,38,62,0.38,38,0
water.bif,32,0.15,35,75,"Y={'CKNI_12_00'}, X={'C_NI_12_15', 'C_NI_12_00'}; Y={'CBODN_12_30'}, X={'CKNI_12_00', 'CBODN_12_45', 'CNOD_12_00'}; Y={'CNOD_12_45'}, X={'CKNN_12_15', 'CNON_12_15'}",54,75,100,45,55,0.45,45,0
water.bif,32,0.15,36,57,"Y={'CKND_12_15'}, X={'CNOD_12_30', 'CBODN_12_45', 'CNOD_12_45', 'CKNN_12_45'}",14,57,100,35,65,0.35,35,0
water.bif,32,0.15,37,71,"Y={'CBODN_12_00'}, X={'CBODD_12_45', 'CNOD_12_00'}",4,71,100,36,64,0.36,36,0
water.bif,32,0.15,38,75,"Y={'C_NI_12_45'}, X={'CKNI_12_30', 'C_NI_12_15'}; Y={'CBODD_12_15'}, X={'CNON_12_15', 'CKNI_12_15', 'C_NI_12_15'}; Y={'CBODN_12_00'}, X={'CKND_12_45', 'CNON_12_30'}",27,75,100,27,73,0.27,27,0
water.bif,32,0.15,39,72,"Y={'CNON_12_45'}, X={'CKNN_12_45'}",60,72,100,32,68,0.32,32,0
water.bif,32,0.15,40,86,"Y={'CKNN_12_45'}, X={'CKND_12_30', 'CKNI_12_15', 'C_NI_12_00'}; Y={'C_NI_12_00'}, X={'CBODN_12_30'}",36,86,100,38,62,0.38,38,0
water.bif,32,0.15,41,70,"Y={'CKND_12_30'}, X={'CKNI_12_00', 'CBODN_12_15'}; Y={'CBODN_12_45'}, X={'CKNI_12_15'}; Y={'CBODN_12_45'}, X={'CKNN_12_15', 'CBODD_12_45', 'CNON_12_30', 'CBODD_12_00'}",57,70,100,36,64,0.36,36,0
water.bif,32,0.15,42,77,"Y={'CBODD_12_00'}, X={'CBODN_12_00', 'CBODD_12_30', 'CKND_12_30', 'CNOD_12_15'}; Y={'CNOD_12_15'}, X={'C_NI_12_00', 'CBODN_12_45', 'CBODD_12_00'}",14,77,100,35,65,0.35,35,0
water.bif,32,0.15,43,69,"Y={'CNON_12_30'}, X={'CBODD_12_30'}; Y={'CNON_12_15'}, X={'CBODD_12_45'}",36,69,100,31,69,0.31,31,0
water.bif,32,0.15,44,70,"Y={'CKNI_12_15'}, X={'CNON_12_45', 'CKNN_12_45'}; Y={'CBODN_12_15'}, X={'C_NI_12_15'}; Y={'CKND_12_15'}, X={'CBODD_12_15'}; Y={'CNOD_12_30'}, X={'C_NI_12_45', 'CNON_12_00'}",55,70,100,33,67,0.33,33,0
water.bif,32,0.15,45,81,"Y={'CKND_12_30'}, X={'CKNI_12_00'}; Y={'CKND_12_15'}, X={'CNON_12_45', 'C_NI_12_15', 'CBODN_12_15'}",27,81,100,28,72,0.28,28,0
water.bif,32,0.15,46,76,"Y={'CBODD_12_45'}, X={'CBODN_12_00', 'CBODN_12_45'}; Y={'C_NI_12_00'}, X={'CKNI_12_00', 'CBODN_12_00', 'CBODD_12_45'}; Y={'CBODN_12_15'}, X={'CNON_12_45', 'CNOD_12_15'}",65,76,100,35,65,0.35,35,0
water.bif,32,0.15,47,71,"Y={'CBODD_12_45'}, X={'CKNI_12_30', 'C_NI_12_15', 'CKNI_12_45'}",56,71,100,38,62,0.38,38,0
water.bif,32,0.15,48,74,"Y={'CBODD_12_45'}, X={'CBODD_12_30', 'CKNI_12_15'}",59,74,100,34,66,0.34,34,0
water.bif,32,0.15,49,62,"Y={'C_NI_12_15'}, X={'CKNI_12_15'}; Y={'CNON_12_30'}, X={'CNOD_12_00'}; Y={'CBODD_12_15'}, X={'CKNI_12_00', 'CBODD_12_45', 'C_NI_12_15', 'CKND_12_15'}",50,62,100,26,74,0.26,26,0
water.bif,32,0.25,0,140,"Y={'CNOD_12_45'}, X={'CBODN_12_45'}; Y={'CKND_12_45'}, X={'CKNN_12_15'}; Y={'CKNI_12_15'}, X={'CKNN_12_45'}",133,140,100,28,72,0.28,28,0
water.bif,32,0.25,1,117,"Y={'CKNN_12_15'}, X={'CNON_12_45'}",20,117,100,28,72,0.28,28,0
